10.5719 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
11.5618 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020545492EE0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020545492E80>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020545492B80>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020546475CA0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1200]), stencilBits=8, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.5620 	EXP 	window1: mouseVisible = True
11.5620 	EXP 	window1: backgroundImage = ''
11.5620 	EXP 	window1: backgroundFit = 'none'
11.5622 	EXP 	window1: mouseVisible = False
11.5622 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.5622 	EXP 	window1: recordFrameIntervals = False
11.7275 	EXP 	window1: recordFrameIntervals = True
11.9108 	EXP 	Screen (0) actual frame rate measured at 60.04Hz
11.9109 	EXP 	window1: recordFrameIntervals = False
14.2560 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.2676 	EXP 	window1: mouseVisible = True
14.4521 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
14.4535 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.5526 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
14.5527 	EXP 	window1: mouseVisible = True
14.5587 	EXP 	Imported study_word.xlsx as conditions, 5 conditions, 1 params
14.5611 	EXP 	Created sequence: random, trialTypes=5, nReps=1, seed=None
14.5614 	EXP 	New trial (rep=0, index=0): {'study_word': 'book'}
14.5781 	DATA 	Mouse: Left button down, pos=(945,565)
14.5783 	DATA 	Mouse:  Left button up, pos=(945,565)
14.6111 	EXP 	slider: autoLog = True
14.6111 	EXP 	slider: markerPos = None
14.6111 	EXP 	slider: styleTweaks = []
14.6111 	EXP 	slider: styleTweaks = []
14.6111 	EXP 	slider: styleTweaks = []
14.6111 	EXP 	slider: styleTweaks = []
14.6111 	EXP 	slider: contrast = 1.0
14.6111 	EXP 	slider: autoLog = True
14.6111 	EXP 	textbox: autoLog = True
14.6111 	EXP 	text: height = 0.05
14.6111 	EXP 	text: height = 0.05
14.6111 	EXP 	text: height = 0.05
14.6111 	EXP 	text: text = 'book'
14.6111 	EXP 	slider: markerPos = None
14.6111 	EXP 	slider: markerPos = None
14.6111 	EXP 	text: autoDraw = True
14.6111 	EXP 	slider: autoDraw = True
16.9122 	DATA 	Mouse: Left button down, pos=(353,247)
16.9439 	EXP 	slider: markerPos = 0.9766666666666666
16.9611 	EXP 	slider: markerPos = 0.9766666666666666
16.9779 	EXP 	slider: markerPos = 0.9766666666666666
16.9944 	EXP 	slider: markerPos = 0.9766666666666666
17.0106 	EXP 	slider: markerPos = 0.9766666666666666
17.0281 	EXP 	slider: markerPos = 0.9766666666666666
17.0449 	EXP 	slider: markerPos = 0.9766666666666666
17.0612 	EXP 	slider: markerPos = 0.9766666666666666
17.0776 	EXP 	slider: markerPos = 0.9766666666666666
17.0945 	EXP 	slider: markerPos = 0.9766666666666666
17.1105 	EXP 	slider: markerPos = 0.9766666666666666
17.1275 	EXP 	slider: markerPos = 0.9766666666666666
17.1450 	EXP 	slider: markerPos = 0.9766666666666666
17.1471 	DATA 	Mouse:  Left button up, pos=(353,247)
17.1609 	EXP 	slider: markerPos = 1
17.1763 	EXP 	New trial (rep=0, index=1): {'study_word': 'vase'}
17.2104 	EXP 	text: autoDraw = False
17.2104 	EXP 	slider: autoDraw = False
17.2104 	EXP 	text: height = 0.05
17.2104 	EXP 	text: height = 0.05
17.2104 	EXP 	text: height = 0.05
17.2104 	EXP 	text: text = 'vase'
17.2104 	EXP 	slider: markerPos = None
17.2104 	EXP 	slider: markerPos = None
17.2104 	EXP 	text: autoDraw = True
17.2104 	EXP 	slider: autoDraw = True
18.7134 	DATA 	Mouse: Left button down, pos=(364,246)
18.7278 	EXP 	slider: markerPos = 1.0133333333333334
18.7441 	EXP 	slider: markerPos = 1.0133333333333334
18.7608 	EXP 	slider: markerPos = 1.0133333333333334
18.7779 	EXP 	slider: markerPos = 1.0133333333333334
18.7947 	EXP 	slider: markerPos = 1.0133333333333334
18.8110 	EXP 	slider: markerPos = 1.0133333333333334
18.8275 	EXP 	slider: markerPos = 1.0133333333333334
18.8436 	EXP 	slider: markerPos = 1.0133333333333334
18.8607 	EXP 	slider: markerPos = 1.0133333333333334
18.8772 	EXP 	slider: markerPos = 1.0133333333333334
18.8945 	EXP 	slider: markerPos = 1.0133333333333334
18.9110 	EXP 	slider: markerPos = 1.0133333333333334
18.9276 	EXP 	slider: markerPos = 1.0133333333333334
18.9297 	DATA 	Mouse:  Left button up, pos=(364,246)
18.9436 	EXP 	slider: markerPos = 1.0133333333333334
18.9475 	EXP 	New trial (rep=0, index=2): {'study_word': 'piano'}
18.9774 	EXP 	text: autoDraw = False
18.9774 	EXP 	slider: autoDraw = False
18.9774 	EXP 	text: height = 0.05
18.9774 	EXP 	text: height = 0.05
18.9774 	EXP 	text: height = 0.05
