11.1324 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
11.8552 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AFEF9FDF0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AFEF9FD90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021AFEF9FA90>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000021A80368B50>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.8553 	EXP 	window1: mouseVisible = True
11.8553 	EXP 	window1: backgroundImage = ''
11.8554 	EXP 	window1: backgroundFit = 'none'
11.8556 	EXP 	window1: mouseVisible = False
11.8556 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.8556 	EXP 	window1: recordFrameIntervals = False
12.0218 	EXP 	window1: recordFrameIntervals = True
12.2050 	EXP 	Screen (0) actual frame rate measured at 59.90Hz
12.2051 	EXP 	window1: recordFrameIntervals = False
14.3912 	EXP 	Created textWelcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textWelcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to the experiment\n', units='height', win=Window(...), wrapWidth=1)
14.3927 	EXP 	Created textStudy = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textStudy', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.4007 	EXP 	Created textInstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textInstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Get ready for the test', units='height', win=Window(...), wrapWidth=1)
14.4021 	EXP 	Created textTest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textTest', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.4037 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
14.4117 	EXP 	Created textEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textEnd', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thanks for Participating\n', units='height', win=Window(...), wrapWidth=1)
14.4200 	EXP 	textWelcome: autoDraw = True
15.4221 	EXP 	textWelcome: autoDraw = False
15.6796 	EXP 	Imported study_word.xlsx as conditions, 6 conditions, 1 params
15.6801 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
15.6804 	EXP 	New trial (rep=0, index=0): {'stim_word': 'machine'}
15.6844 	DATA 	Keypress: space
15.6889 	EXP 	textWelcome: autoDraw = False
15.6889 	EXP 	textStudy: height = 0.05
15.6889 	EXP 	textStudy: height = 0.05
15.6889 	EXP 	textStudy: height = 0.05
15.6889 	EXP 	textStudy: text = 'machine'
15.6889 	EXP 	textStudy: autoDraw = True
16.6726 	EXP 	New trial (rep=0, index=1): {'stim_word': 'mountain'}
16.6880 	EXP 	textStudy: autoDraw = False
16.6880 	EXP 	textStudy: autoDraw = False
16.6880 	EXP 	textStudy: height = 0.05
16.6880 	EXP 	textStudy: height = 0.05
16.6880 	EXP 	textStudy: height = 0.05
16.6880 	EXP 	textStudy: text = 'mountain'
16.6880 	EXP 	textStudy: autoDraw = True
17.6728 	EXP 	New trial (rep=0, index=2): {'stim_word': 'hill'}
17.6887 	EXP 	textStudy: autoDraw = False
17.6887 	EXP 	textStudy: autoDraw = False
17.6887 	EXP 	textStudy: height = 0.05
17.6887 	EXP 	textStudy: height = 0.05
17.6887 	EXP 	textStudy: height = 0.05
17.6887 	EXP 	textStudy: text = 'hill'
17.6887 	EXP 	textStudy: autoDraw = True
18.6725 	EXP 	New trial (rep=0, index=3): {'stim_word': 'green'}
18.6888 	EXP 	textStudy: autoDraw = False
18.6888 	EXP 	textStudy: autoDraw = False
18.6888 	EXP 	textStudy: height = 0.05
18.6888 	EXP 	textStudy: height = 0.05
18.6888 	EXP 	textStudy: height = 0.05
18.6888 	EXP 	textStudy: text = 'green'
18.6888 	EXP 	textStudy: autoDraw = True
19.6725 	EXP 	New trial (rep=0, index=4): {'stim_word': 'computer'}
19.6887 	EXP 	textStudy: autoDraw = False
19.6887 	EXP 	textStudy: autoDraw = False
19.6887 	EXP 	textStudy: height = 0.05
19.6887 	EXP 	textStudy: height = 0.05
19.6887 	EXP 	textStudy: height = 0.05
19.6887 	EXP 	textStudy: text = 'computer'
19.6887 	EXP 	textStudy: autoDraw = True
20.6731 	EXP 	New trial (rep=0, index=5): {'stim_word': 'circle'}
20.6886 	EXP 	textStudy: autoDraw = False
20.6886 	EXP 	textStudy: autoDraw = False
20.6886 	EXP 	textStudy: height = 0.05
20.6886 	EXP 	textStudy: height = 0.05
20.6886 	EXP 	textStudy: height = 0.05
20.6886 	EXP 	textStudy: text = 'circle'
20.6886 	EXP 	textStudy: autoDraw = True
21.6888 	EXP 	textStudy: autoDraw = False
21.6888 	EXP 	textStudy: autoDraw = False
21.6888 	EXP 	textInstructions: autoDraw = True
25.6954 	EXP 	Imported test_word.xlsx as conditions, 9 conditions, 2 params
25.6959 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
25.6962 	EXP 	New trial (rep=0, index=0): {'stim_word': 'machine', 'old_new': 'old'}
25.6999 	DATA 	Keypress: space
25.7057 	EXP 	textInstructions: autoDraw = False
25.7057 	EXP 	textTest: height = 0.05
25.7057 	EXP 	textTest: height = 0.05
25.7057 	EXP 	textTest: height = 0.05
25.7057 	EXP 	textTest: text = 'machine'
25.7057 	EXP 	textTest: autoDraw = True
27.7985 	DATA 	Keypress: n
27.8045 	EXP 	textTest: autoDraw = False
27.8045 	EXP 	text: height = 0.05
27.8045 	EXP 	text: height = 0.05
27.8045 	EXP 	text: height = 0.05
27.8045 	EXP 	text: text = 'Sorry!!! The word was old'
27.8045 	EXP 	text: autoDraw = True
29.7906 	EXP 	New trial (rep=0, index=1): {'stim_word': 'circle', 'old_new': 'old'}
29.8055 	EXP 	text: autoDraw = False
29.8055 	EXP 	text: autoDraw = False
29.8055 	EXP 	textTest: height = 0.05
29.8055 	EXP 	textTest: height = 0.05
29.8055 	EXP 	textTest: height = 0.05
29.8055 	EXP 	textTest: text = 'circle'
29.8055 	EXP 	textTest: autoDraw = True
31.1087 	DATA 	Keypress: n
31.1218 	EXP 	textTest: autoDraw = False
31.1218 	EXP 	text: text = 'Sorry!!! The word was old'
31.1218 	EXP 	text: autoDraw = True
33.1067 	EXP 	New trial (rep=0, index=2): {'stim_word': 'hill', 'old_new': 'old'}
33.1219 	EXP 	text: autoDraw = False
33.1219 	EXP 	text: autoDraw = False
33.1219 	EXP 	textTest: height = 0.05
33.1219 	EXP 	textTest: height = 0.05
33.1219 	EXP 	textTest: height = 0.05
33.1219 	EXP 	textTest: text = 'hill'
33.1219 	EXP 	textTest: autoDraw = True
40.6806 	DATA 	Keypress: y
40.6881 	EXP 	textTest: autoDraw = False
40.6881 	EXP 	text: height = 0.05
40.6881 	EXP 	text: height = 0.05
40.6881 	EXP 	text: height = 0.05
40.6881 	EXP 	text: text = 'Congratulations! it was old and you knew'
40.6881 	EXP 	text: autoDraw = True
42.6728 	EXP 	New trial (rep=0, index=3): {'stim_word': 'computer', 'old_new': 'old'}
42.6889 	EXP 	text: autoDraw = False
42.6889 	EXP 	text: autoDraw = False
42.6889 	EXP 	textTest: height = 0.05
42.6889 	EXP 	textTest: height = 0.05
42.6889 	EXP 	textTest: height = 0.05
42.6889 	EXP 	textTest: text = 'computer'
42.6889 	EXP 	textTest: autoDraw = True
48.2946 	DATA 	Keypress: n
48.3050 	EXP 	textTest: autoDraw = False
48.3050 	EXP 	text: height = 0.05
48.3050 	EXP 	text: height = 0.05
48.3050 	EXP 	text: height = 0.05
