24.2243 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
25.1495 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018D21B32CA0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018D21B32C40>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018D21B32970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000018D22B24A60>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.1497 	EXP 	window1: mouseVisible = True
25.1497 	EXP 	window1: backgroundImage = ''
25.1497 	EXP 	window1: backgroundFit = 'none'
25.1499 	EXP 	window1: mouseVisible = False
25.1499 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
25.1499 	EXP 	window1: recordFrameIntervals = False
25.3156 	EXP 	window1: recordFrameIntervals = True
25.4997 	EXP 	Screen (0) actual frame rate measured at 59.74Hz
25.4998 	EXP 	window1: recordFrameIntervals = False
28.0196 	EXP 	Created textWelcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textWelcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to the experiment\n', units='height', win=Window(...), wrapWidth=1)
28.0215 	EXP 	Created textStudy = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textStudy', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
28.0295 	EXP 	Created textInstructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textInstructions', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Get ready for the test', units='height', win=Window(...), wrapWidth=1)
28.0309 	EXP 	Created textTest = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textTest', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
28.0323 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
28.0403 	EXP 	Created textEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textEnd', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thanks for Participating\n', units='height', win=Window(...), wrapWidth=1)
28.0644 	EXP 	textWelcome: autoDraw = True
28.5550 	EXP 	Imported study_word.xlsx as conditions, 6 conditions, 1 params
28.5672 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
28.5675 	EXP 	New trial (rep=0, index=0): {'stim_word': 'hill'}
28.5711 	DATA 	Keypress: space
28.5809 	EXP 	textWelcome: autoDraw = False
28.5809 	EXP 	textStudy: height = 0.05
28.5809 	EXP 	textStudy: height = 0.05
28.5809 	EXP 	textStudy: height = 0.05
28.5809 	EXP 	textStudy: text = 'hill'
28.5809 	EXP 	textStudy: autoDraw = True
29.5649 	EXP 	New trial (rep=0, index=1): {'stim_word': 'machine'}
29.5809 	EXP 	textStudy: autoDraw = False
29.5809 	EXP 	textStudy: height = 0.05
29.5809 	EXP 	textStudy: height = 0.05
29.5809 	EXP 	textStudy: height = 0.05
29.5809 	EXP 	textStudy: text = 'machine'
29.5809 	EXP 	textStudy: autoDraw = True
30.5655 	EXP 	New trial (rep=0, index=2): {'stim_word': 'green'}
30.5814 	EXP 	textStudy: autoDraw = False
30.5814 	EXP 	textStudy: height = 0.05
30.5814 	EXP 	textStudy: height = 0.05
30.5814 	EXP 	textStudy: height = 0.05
30.5814 	EXP 	textStudy: text = 'green'
30.5814 	EXP 	textStudy: autoDraw = True
31.5647 	EXP 	New trial (rep=0, index=3): {'stim_word': 'computer'}
31.5809 	EXP 	textStudy: autoDraw = False
31.5809 	EXP 	textStudy: height = 0.05
31.5809 	EXP 	textStudy: height = 0.05
31.5809 	EXP 	textStudy: height = 0.05
31.5809 	EXP 	textStudy: text = 'computer'
31.5809 	EXP 	textStudy: autoDraw = True
32.5646 	EXP 	New trial (rep=0, index=4): {'stim_word': 'circle'}
32.5810 	EXP 	textStudy: autoDraw = False
32.5810 	EXP 	textStudy: height = 0.05
32.5810 	EXP 	textStudy: height = 0.05
32.5810 	EXP 	textStudy: height = 0.05
32.5810 	EXP 	textStudy: text = 'circle'
32.5810 	EXP 	textStudy: autoDraw = True
33.5645 	EXP 	New trial (rep=0, index=5): {'stim_word': 'mountain'}
33.5808 	EXP 	textStudy: autoDraw = False
33.5808 	EXP 	textStudy: height = 0.05
33.5808 	EXP 	textStudy: height = 0.05
33.5808 	EXP 	textStudy: height = 0.05
33.5808 	EXP 	textStudy: text = 'mountain'
33.5808 	EXP 	textStudy: autoDraw = True
34.5807 	EXP 	textStudy: autoDraw = False
34.5807 	EXP 	textInstructions: autoDraw = True
36.3674 	DATA 	Keypress: space
36.3877 	EXP 	Imported test_word.xlsx as conditions, 9 conditions, 2 params
36.3883 	EXP 	Created sequence: random, trialTypes=9, nReps=1, seed=None
36.3885 	EXP 	New trial (rep=0, index=0): {'stim_word': 'mountain', 'old_new': 'old'}
36.3972 	EXP 	textInstructions: autoDraw = False
36.3972 	EXP 	textTest: height = 0.05
36.3972 	EXP 	textTest: height = 0.05
36.3972 	EXP 	textTest: height = 0.05
36.3972 	EXP 	textTest: text = 'mountain'
36.3972 	EXP 	textTest: autoDraw = True
40.5825 	DATA 	Keypress: n
40.6307 	EXP 	textTest: autoDraw = False
40.6307 	EXP 	text: height = 0.05
40.6307 	EXP 	text: height = 0.05
