8.0993 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
8.8073 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000289FF88F190>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000289FF88F130>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000289FF87DEB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000289808A4F10>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.8074 	EXP 	window1: mouseVisible = True
8.8075 	EXP 	window1: backgroundImage = ''
8.8075 	EXP 	window1: backgroundFit = 'none'
8.8077 	EXP 	window1: mouseVisible = False
8.8077 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.8077 	EXP 	window1: recordFrameIntervals = False
8.9726 	EXP 	window1: recordFrameIntervals = True
9.1567 	EXP 	Screen (0) actual frame rate measured at 60.10Hz
9.1568 	EXP 	window1: recordFrameIntervals = False
11.2369 	EXP 	Created textWelcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='textWelcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome to the experiment\n', units='height', win=Window(...), wrapWidth=1)
