11.0527 	WARNING 	User requested fullscreen with size [1280  800], but screen is actually [1920, 1200]. Using actual size
11.6895 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002A90AE8AAF0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002A90BAF4550>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.6899 	EXP 	window1: mouseVisible = True
11.6899 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.6899 	EXP 	window1: recordFrameIntervals = False
11.8539 	EXP 	window1: recordFrameIntervals = True
12.0387 	EXP 	Screen (0) actual frame rate measured at 59.95Hz
12.0387 	EXP 	window1: recordFrameIntervals = False
13.8460 	EXP 	Created Fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
13.8507 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([-1.    ,  0.0039, -1.    ]), lineColorSpace='rgb', lineRGB=array([-1.    ,  0.0039, -1.    ]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
14.3668 	EXP 	Sound sound_1 set volume 1.000
14.4421 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
14.4792 	EXP 	window1: mouseVisible = True
14.4860 	EXP 	Imported C:/Users/Samarth Parmar/OneDrive/Documents/PSY310- Lab in Psychology/ib_cons.xlsx as conditions, 12 conditions, 3 params
14.4866 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
14.4869 	EXP 	New trial (rep=0, index=0): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
14.5031 	EXP 	textbox: autoLog = True
14.5031 	EXP 	Fixation: autoDraw = True
19.5036 	EXP 	Fixation: autoDraw = False
21.4876 	EXP 	polygon: autoDraw = True
21.7409 	DATA 	Keypress: space
21.7526 	EXP 	Fixation: autoDraw = False
21.7526 	EXP 	polygon: autoDraw = False
22.4374 	EXP 	Sound sound_1 started
22.9050 	EXP 	Sound sound_1 stopped
22.9199 	EXP 	text: autoDraw = True
22.9199 	EXP 	textbox: autoDraw = True
25.1197 	DATA 	Keypress: 2
26.5935 	DATA 	Keypress: 0
26.8217 	DATA 	Keypress: 0
28.1097 	DATA 	Mouse: Left button down, pos=(870,239)
28.1231 	EXP 	New trial (rep=0, index=1): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
28.1377 	EXP 	text: autoDraw = False
28.1377 	EXP 	textbox: autoDraw = False
28.1377 	EXP 	Fixation: autoDraw = True
28.3406 	DATA 	Mouse:  Left button up, pos=(870,239)
33.1381 	EXP 	Fixation: autoDraw = False
35.1218 	EXP 	polygon: autoDraw = True
35.8077 	DATA 	Keypress: space
35.8208 	EXP 	Fixation: autoDraw = False
35.8208 	EXP 	polygon: autoDraw = False
35.9047 	EXP 	Sound sound_1 started
36.3730 	EXP 	Sound sound_1 stopped
